id,domain_code,domain_title,dai_code,dai_title,chu_code,chu_title,sho_code,sho_title,remarks,source_pdf,source_page
H-9-オ-b,hisshu,必修,9,検査・臨床判断の基本,オ,口腔・顎顔面の検査,b,歯周組織の検査,,000920684.pdf,8
H-9-オ-c,hisshu,必修,9,検査・臨床判断の基本,オ,口腔・顎顔面の検査,c,顎関節の検査,,000920684.pdf,8
H-9-オ-d,hisshu,必修,9,検査・臨床判断の基本,オ,口腔・顎顔面の検査,d,筋の検査,,000920684.pdf,8
H-9-オ-e,hisshu,必修,9,検査・臨床判断の基本,オ,口腔・顎顔面の検査,e,唾液腺の検査,,000920684.pdf,8
H-9-オ-f,hisshu,必修,9,検査・臨床判断の基本,オ,口腔・顎顔面の検査,f,顎骨の検査,,000920684.pdf,8
H-9-オ-g,hisshu,必修,9,検査・臨床判断の基本,オ,口腔・顎顔面の検査,g,口腔機能の検査,,000920684.pdf,8
H-9-オ-h,hisshu,必修,9,検査・臨床判断の基本,オ,口腔・顎顔面の検査,h,口臭の検査,,000920684.pdf,8
H-9-オ-i,hisshu,必修,9,検査・臨床判断の基本,オ,口腔・顎顔面の検査,i,感覚の検査,,000920684.pdf,8
H-9-カ-a,hisshu,必修,9,検査・臨床判断の基本,カ,画像検査,a,放射線の性質と作用,,000920684.pdf,8
H-9-カ-b,hisshu,必修,9,検査・臨床判断の基本,カ,画像検査,b,エックス線撮影装置、検出器、撮影補助器材,,000920684.pdf,8
H-9-カ-c,hisshu,必修,9,検査・臨床判断の基本,カ,画像検査,c,放射線の防護・管理,,000920684.pdf,8
H-9-カ-d,hisshu,必修,9,検査・臨床判断の基本,カ,画像検査,d,エックス線撮影(口内法エックス線撮影、パノラマエックス線撮影),,000920684.pdf,8
H-9-カ-e,hisshu,必修,9,検査・臨床判断の基本,カ,画像検査,e,CT（単純、造影）、歯科用コーンビームCT,,000920684.pdf,8
H-9-キ-a,hisshu,必修,9,検査・臨床判断の基本,キ,病理学検査,a,細胞診,,000920684.pdf,8
H-9-キ-b,hisshu,必修,9,検査・臨床判断の基本,キ,病理学検査,b,組織診,,000920684.pdf,8
H-9-ク-a,hisshu,必修,9,検査・臨床判断の基本,ク,根拠に基づいた医療〈EBM〉,a,患者への適用,,000920684.pdf,8
H-9-ク-b,hisshu,必修,9,検査・臨床判断の基本,ク,根拠に基づいた医療〈EBM〉,b,システマティックレビュー、メタ分析〈メタアナリシス〉,,000920684.pdf,8
H-9-ク-c,hisshu,必修,9,検査・臨床判断の基本,ク,根拠に基づいた医療〈EBM〉,c,診療ガイドライン,,000920684.pdf,8
H-9-ク-d,hisshu,必修,9,検査・臨床判断の基本,ク,根拠に基づいた医療〈EBM〉,d,臨床疫学的指標（アウトカム指標、相対危険度、寄与危険度、オッズ比）,,000920684.pdf,8
H-9-ク-e,hisshu,必修,9,検査・臨床判断の基本,ク,根拠に基づいた医療〈EBM〉,e,費用対効果,,000920684.pdf,8
H-10-ア-a,hisshu,必修,10,初期救急,ア,救急患者の診察,a,救急処置を要する症状および病態（心停止、失神、ショック、けいれん、頭痛、運動麻痺、呼吸困難、胸痛、アレルギー症状、誤飲、誤嚥）,,000920684.pdf,8
H-10-ア-b,hisshu,必修,10,初期救急,ア,救急患者の診察,b,全身状態の評価と疾患・病態の鑑別,,000920684.pdf,8
H-10-イ-a,hisshu,必修,10,初期救急,イ,救急処置,a,一次救命処置〈BLS〉,,000920684.pdf,8
H-10-イ-b,hisshu,必修,10,初期救急,イ,救急処置,b,静脈路確保、酸素療法、救急医薬品,,000920684.pdf,8
H-11-ア-a,hisshu,必修,11,治療の基礎・基本手技,ア,治療の基本,a,意義と目標（アウトカム）,,000920684.pdf,8
H-11-ア-b,hisshu,必修,11,治療の基礎・基本手技,ア,治療の基本,b,種類と特性（原因療法、対症療法、保存療法、根治療法、緩和療法、支持療法）,,000920684.pdf,8
H-11-ア-c,hisshu,必修,11,治療の基礎・基本手技,ア,治療の基本,c,治療の場［外来、入院、在宅医療（歯科訪問診療を含む）］,,000920684.pdf,8
H-11-イ-a,hisshu,必修,11,治療の基礎・基本手技,イ,小児・高齢者・妊産婦・障害者・要介護者の治療,a,治療環境,,000920684.pdf,8
H-11-イ-b,hisshu,必修,11,治療の基礎・基本手技,イ,小児・高齢者・妊産婦・障害者・要介護者の治療,b,患者の体位,,000920684.pdf,8
H-11-イ-c,hisshu,必修,11,治療の基礎・基本手技,イ,小児・高齢者・妊産婦・障害者・要介護者の治療,c,コミュニケーション,,000920684.pdf,8
H-11-ウ-a,hisshu,必修,11,治療の基礎・基本手技,ウ,器械の安全な取扱法,a,歯科用ユニット,,000920684.pdf,8
H-11-ウ-b,hisshu,必修,11,治療の基礎・基本手技,ウ,器械の安全な取扱法,b,治療に用いる基本的器材,,000920684.pdf,8
H-11-エ-a,hisshu,必修,11,治療の基礎・基本手技,エ,消毒・滅菌と感染対策,a,消毒・滅菌法,,000920684.pdf,8
H-11-エ-b,hisshu,必修,11,治療の基礎・基本手技,エ,消毒・滅菌と感染対策,b,手術野の防湿・消毒、清潔操作,,000920684.pdf,8
H-11-エ-c,hisshu,必修,11,治療の基礎・基本手技,エ,消毒・滅菌と感染対策,c,手術室,,000920684.pdf,8
H-11-エ-d,hisshu,必修,11,治療の基礎・基本手技,エ,消毒・滅菌と感染対策,d,標準予防策〈standard precautions〉,,000920684.pdf,8
H-11-オ-a,hisshu,必修,11,治療の基礎・基本手技,オ,注射法の種類,a,皮内,,000920684.pdf,9
H-11-オ-b,hisshu,必修,11,治療の基礎・基本手技,オ,注射法の種類,b,皮下,,000920684.pdf,9
H-11-オ-c,hisshu,必修,11,治療の基礎・基本手技,オ,注射法の種類,c,筋肉内,,000920684.pdf,9
H-11-オ-d,hisshu,必修,11,治療の基礎・基本手技,オ,注射法の種類,d,静脈内,,000920684.pdf,9
H-11-カ-a,hisshu,必修,11,治療の基礎・基本手技,カ,麻酔法,a,局所麻酔,,000920684.pdf,9
H-11-カ-b,hisshu,必修,11,治療の基礎・基本手技,カ,麻酔法,b,全身麻酔,,000920684.pdf,9
H-11-カ-c,hisshu,必修,11,治療の基礎・基本手技,カ,麻酔法,c,精神鎮静法,,000920684.pdf,9
H-11-キ-a,hisshu,必修,11,治療の基礎・基本手技,キ,創傷の処置,a,洗浄、消毒,,000920684.pdf,9
H-11-キ-b,hisshu,必修,11,治療の基礎・基本手技,キ,創傷の処置,b,止血,,000920684.pdf,9
H-11-キ-c,hisshu,必修,11,治療の基礎・基本手技,キ,創傷の処置,c,縫合,,000920684.pdf,9
H-11-ク-a,hisshu,必修,11,治療の基礎・基本手技,ク,膿瘍の処置,a,穿刺、切開、ドレナージ,,000920684.pdf,9
H-11-ケ-a,hisshu,必修,11,治療の基礎・基本手技,ケ,歯・歯周組織に対する基本的処置,a,抜歯,,000920684.pdf,9
H-11-ケ-b,hisshu,必修,11,治療の基礎・基本手技,ケ,歯・歯周組織に対する基本的処置,b,歯の硬組織疾患の治療,,000920684.pdf,9
H-11-ケ-c,hisshu,必修,11,治療の基礎・基本手技,ケ,歯・歯周組織に対する基本的処置,c,歯内療法,,000920684.pdf,9
H-11-ケ-d,hisshu,必修,11,治療の基礎・基本手技,ケ,歯・歯周組織に対する基本的処置,d,歯周治療,,000920684.pdf,9
H-11-ケ-e,hisshu,必修,11,治療の基礎・基本手技,ケ,歯・歯周組織に対する基本的処置,e,歯の欠如・欠損の治療,,000920684.pdf,9
H-11-ケ-f,hisshu,必修,11,治療の基礎・基本手技,ケ,歯・歯周組織に対する基本的処置,f,不正咬合の治療,,000920684.pdf,9
H-11-コ-a,hisshu,必修,11,治療の基礎・基本手技,コ,薬物療法,a,薬理作用（薬力学、主作用および副作用を含む）,,000920684.pdf,9
H-11-コ-b,hisshu,必修,11,治療の基礎・基本手技,コ,薬物療法,b,薬物動態,,000920684.pdf,9
H-11-コ-c,hisshu,必修,11,治療の基礎・基本手技,コ,薬物療法,c,薬物投与（連用と併用を含む）,,000920684.pdf,9
H-11-サ-a,hisshu,必修,11,治療の基礎・基本手技,サ,栄養療法,a,経口栄養、経静脈栄養、経管栄養［経腸栄養、胃瘻〈PEG〉］,,000920684.pdf,9
H-11-シ-a,hisshu,必修,11,治療の基礎・基本手技,シ,口腔機能のリハビリテーション,a,咀嚼機能、摂食嚥下機能、発話機能,,000920684.pdf,9
H-11-ス-a,hisshu,必修,11,治療の基礎・基本手技,ス,患者管理の基本,a,口腔環境の評価（口腔清掃状態、補綴装置の清掃状態、残存歯の状態、口腔粘膜の状態、咬合状態、補綴装置の適合状態、顎堤の状態、唾液、味覚）,,000920684.pdf,9
H-11-ス-b,hisshu,必修,11,治療の基礎・基本手技,ス,患者管理の基本,b,全身管理に留意すべき疾患・対象（皮膚・粘膜疾患、呼吸器疾患、循環器疾患、消化器疾患、血液・造血器疾患、腎・泌尿器・生殖器疾患、精神疾患、神経・運動器疾患、内分泌・代謝・栄養疾患、免疫・アレルギー性疾患、感染症、小児疾患など）,,000920684.pdf,9
H-11-ス-c,hisshu,必修,11,治療の基礎・基本手技,ス,患者管理の基本,c,日常生活動作〈ADL〉、手段的日常生活動作〈IADL〉、Quality of Life〈QOL〉の評価,,000920684.pdf,9
H-11-セ-a,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,a,基本的性質,,000920684.pdf,9
H-11-セ-b,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,b,診療用器械、切削・研削工具・研磨材,,000920684.pdf,9
H-11-セ-c,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,c,印象用材料・機器,,000920684.pdf,9
H-11-セ-d,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,d,模型用材料、ワックス,,000920684.pdf,9
H-11-セ-e,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,e,成形修復・予防塡塞・歯内療法用材料,,000920684.pdf,9
H-11-セ-f,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,f,歯冠修復・義歯用材料,,000920684.pdf,9
H-11-セ-g,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,g,成形技術・機器,,000920684.pdf,9
H-11-セ-h,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,h,装着用材料、接着処理,,000920684.pdf,9
H-11-セ-i,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,i,歯科矯正用材料,,000920684.pdf,9
H-11-セ-j,hisshu,必修,11,治療の基礎・基本手技,セ,歯科材料・機器,j,口腔インプラント・口腔外科・歯周治療用材料,,000920684.pdf,9
H-12-ア,hisshu,必修,12,一般教養的事項,ア,医学史、歯科医学史,,,,000920684.pdf,10
H-12-イ,hisshu,必修,12,一般教養的事項,イ,医学・医療に関する人文・科学・芸術・時事問題などに関連する一般教養的知識や考え方,,,,000920684.pdf,10
H-12-ウ,hisshu,必修,12,一般教養的事項,ウ,歯科医療に必要な基本的医学英語,,,,000920684.pdf,10
S1-1-ア-a,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,ア,健康・疾病・障害の概念,a,健康に関わる要因,,000920686.pdf,2
S1-1-ア-b,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,ア,健康・疾病・障害の概念,b,社会環境の変化,社会的決定要因,000920686.pdf,2
S1-1-ア-c,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,ア,健康・疾病・障害の概念,c,疾病の自然史,疾病予防の3相5段階,000920686.pdf,2
S1-1-ア-d,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,ア,健康・疾病・障害の概念,d,ノーマライゼーション,バリアフリー、ユニバーサルデザイン,000920686.pdf,2
S1-1-イ-a,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,イ,口腔と全身の健康増進,a,健康診断、口腔の診察・検査,歯科疾患のリスク評価,000920686.pdf,2
S1-1-イ-b,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,イ,口腔と全身の健康増進,b,健康教育・学習、保健指導、健康相談,,000920686.pdf,2
S1-1-イ-c,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,イ,口腔と全身の健康増進,c,禁煙支援,,000920686.pdf,2
S1-1-ウ-a,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,ウ,社会保障制度,a,社会保障の概要,,000920686.pdf,2
S1-1-ウ-b,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,ウ,社会保障制度,b,医療保険,,000920686.pdf,2
S1-1-ウ-c,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,ウ,社会保障制度,c,介護保険,,000920686.pdf,2
S1-1-ウ-d,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,ウ,社会保障制度,d,公的扶助と公費医療,,000920686.pdf,2
S1-1-エ-a,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,a,医事衛生法規,,000920686.pdf,2
S1-1-エ-b,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,b,保健衛生法規,,000920686.pdf,2
S1-1-エ-c,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,c,医療保障・社会福祉・介護保険関連法規,,000920686.pdf,2
S1-1-エ-d,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,d,予防衛生法規,,000920686.pdf,2
S1-1-エ-e,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,e,薬事衛生法規,,000920686.pdf,2
S1-1-エ-f,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,f,地域保健関連機関,,000920686.pdf,2
S1-1-エ-g,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,g,福祉施設、介護施設,,000920686.pdf,2
S1-1-エ-h,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,h,医療施設,,000920686.pdf,2
S1-1-エ-i,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,i,医療連携・チーム医療とその関係職種,,000920686.pdf,2
S1-1-エ-j,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,エ,保健・医療・福祉・介護の法規と仕組み,j,保健・医療・福祉・介護の連携とその関係職種,,000920686.pdf,2
S1-1-オ-a,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,オ,地域の保健・医療,a,公衆衛生活動、地域保健活動,※医療政策,000920686.pdf,2
S1-1-オ-b,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,オ,地域の保健・医療,b,医療計画、健康増進計画,,000920686.pdf,2
S1-1-オ-c,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,オ,地域の保健・医療,c,ヘルスプロモーション,,000920686.pdf,2
S1-1-オ-d,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,オ,地域の保健・医療,d,プライマリヘルスケア,,000920686.pdf,2
S1-1-オ-e,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,オ,地域の保健・医療,e,地域保健活動の進め方,,000920686.pdf,2
S1-1-オ-f,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,オ,地域の保健・医療,f,地域保健における都道府県、市町村、保健所の役割,,000920686.pdf,2
S1-1-オ-g,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,オ,地域の保健・医療,g,かかりつけ歯科医機能,,000920686.pdf,2
S1-1-オ-h,souron1,総論Ⅰ保健・医療と健康増進,1,健康の保持・増進と社会保障,オ,地域の保健・医療,h,救急・災害時等の歯科保健医療,,000920686.pdf,2
